Matches,Depth,Solver,Exp.Type,Opt.,εr(°),εt(°),mAA@10,mAA_f@10,τ(ms),Inliers,Num_Pairs,max_points,img_size,feat_level,up_ft_index,dift_t,ratio_thresh
projection,UniDepth,3p_ours_shift_scale+12,calibrated,S,0.77,1.91,73.5,N/A,12.2,43.5,2577,2000,768,-8,2,0,
projection,UniDepth,3p_ours_shift_scale_hybrid_reproj+12,calibrated,H,2.01,5.04,48.3,N/A,6.9,67.7,2577,2000,768,-8,2,0,
projection,UniDepth,3p_ours_shift_scale_reproj+12,calibrated,S,2.01,5.04,48.3,N/A,7.0,67.7,2577,2000,768,-8,2,0,
projection,UniDepth,4p_ours_scale_shift+12,shared_f,S,1.80,3.83,52.8,24.4,27.7,41.7,2577,2000,768,-8,2,0,
projection,UniDepth,4p_ours_scale_shift+12,varying_f,S,3.51,10.38,25.0,8.5,16.7,38.5,2577,2000,768,-8,2,0,
projection,UniDepth,4p_ours_scale_shift_reproj+12,shared_f,S,2.39,5.49,42.9,21.8,25.2,66.4,2577,2000,768,-8,2,0,
projection,UniDepth,4p_ours_scale_shift_reproj+12,varying_f,S,1.99,9.46,28.8,17.0,13.0,67.9,2577,2000,768,-8,2,0,
projection,UniDepth,4p_ours_scale_shift_reproj-s+12,shared_f,S,1.76,4.10,51.9,21.4,27.7,68.6,2577,2000,768,-8,2,0,
projection,UniDepth,4p_ours_scale_shift_reproj-s+12,varying_f,S,2.31,9.87,26.7,13.4,16.1,69.3,2577,2000,768,-8,2,0,
