Matches,Depth,Solver,Exp.Type,Opt.,εr(°),εt(°),mAA@10,mAA_f@10,τ(ms),Inliers,Num_Pairs,max_points,img_size,feat_level,up_ft_index,dift_t,ratio_thresh
projection,UniDepth,3p_ours_shift_scale+12,calibrated,S,0.79,1.96,72.7,N/A,11.8,43.1,2577,2000,768,-8,2,0,
projection,UniDepth,3p_ours_shift_scale_hybrid_reproj+12,calibrated,H,2.01,5.11,48.4,N/A,6.8,67.6,2577,2000,768,-8,2,0,
projection,UniDepth,3p_ours_shift_scale_reproj+12,calibrated,S,2.01,5.11,48.4,N/A,6.8,67.6,2577,2000,768,-8,2,0,
projection,UniDepth,4p_ours_scale_shift+12,shared_f,S,1.74,3.82,52.0,24.5,27.5,41.4,2577,2000,768,-8,2,0,
projection,UniDepth,4p_ours_scale_shift+12,varying_f,S,3.47,10.12,25.4,8.3,16.3,38.1,2577,2000,768,-8,2,0,
projection,UniDepth,4p_ours_scale_shift_reproj+12,shared_f,S,2.37,5.46,43.6,20.2,25.1,66.4,2577,2000,768,-8,2,0,
projection,UniDepth,4p_ours_scale_shift_reproj+12,varying_f,S,2.00,9.57,28.1,16.7,13.2,67.6,2577,2000,768,-8,2,0,
projection,UniDepth,4p_ours_scale_shift_reproj-s+12,shared_f,S,1.75,4.31,51.6,21.0,27.4,68.5,2577,2000,768,-8,2,0,
projection,UniDepth,4p_ours_scale_shift_reproj-s+12,varying_f,S,2.32,9.65,26.6,13.4,16.0,69.2,2577,2000,768,-8,2,0,
