Matches,Depth,Solver,Exp.Type,Opt.,εr(°),εt(°),mAA@10,mAA_f@10,τ(ms),Inliers,Num_Pairs,max_points,img_size,feat_level,up_ft_index,dift_t,ratio_thresh
projection,UniDepth,3p_ours_shift_scale+12,calibrated,S,0.78,1.96,73.3,N/A,12.8,43.2,2577,2000,768,-8,2,0,
projection,UniDepth,3p_ours_shift_scale_hybrid_reproj+12,calibrated,H,1.99,5.05,48.8,N/A,7.4,67.6,2577,2000,768,-8,2,0,
projection,UniDepth,3p_ours_shift_scale_reproj+12,calibrated,S,1.99,5.05,48.8,N/A,7.5,67.6,2577,2000,768,-8,2,0,
projection,UniDepth,4p_ours_scale_shift+12,shared_f,S,1.74,3.78,53.4,24.6,27.9,41.4,2577,2000,768,-8,2,0,
projection,UniDepth,4p_ours_scale_shift+12,varying_f,S,3.51,10.00,24.9,7.8,17.1,38.2,2577,2000,768,-8,2,0,
projection,UniDepth,4p_ours_scale_shift_reproj+12,shared_f,S,2.32,5.41,43.7,21.8,25.2,66.5,2577,2000,768,-8,2,0,
projection,UniDepth,4p_ours_scale_shift_reproj+12,varying_f,S,1.95,9.60,28.6,17.3,13.5,67.8,2577,2000,768,-8,2,0,
projection,UniDepth,4p_ours_scale_shift_reproj-s+12,shared_f,S,1.73,4.17,52.1,21.9,27.8,68.5,2577,2000,768,-8,2,0,
projection,UniDepth,4p_ours_scale_shift_reproj-s+12,varying_f,S,2.27,9.74,26.7,13.4,16.5,69.2,2577,2000,768,-8,2,0,
