Matches,Depth,Solver,Exp.Type,Opt.,εr(°),εt(°),mAA@10,mAA_f@10,τ(ms),Inliers,Num_Pairs,max_points,img_size,feat_level,up_ft_index,dift_t,ratio_thresh
fusion,UniDepth,3p_ours_shift_scale+12,calibrated,S,0.59,1.99,72.0,N/A,19.2,59.5,14868,2000,768,-8,2,0,
fusion,UniDepth,3p_ours_shift_scale_hybrid_reproj+12,calibrated,H,2.41,8.34,27.0,N/A,10.0,79.8,14868,2000,768,-8,2,0,
fusion,UniDepth,3p_ours_shift_scale_reproj+12,calibrated,S,2.41,8.34,27.0,N/A,10.1,79.8,14868,2000,768,-8,2,0,
fusion,UniDepth,4p_ours_scale_shift+12,shared_f,S,1.11,3.48,57.1,34.5,33.0,58.8,14868,2000,768,-8,2,0,
fusion,UniDepth,4p_ours_scale_shift+12,varying_f,S,2.17,10.23,26.6,14.7,22.2,57.1,14868,2000,768,-8,2,0,
fusion,UniDepth,4p_ours_scale_shift_reproj+12,shared_f,S,2.75,8.47,25.9,16.6,29.0,79.5,14868,2000,768,-8,2,0,
fusion,UniDepth,4p_ours_scale_shift_reproj+12,varying_f,S,2.41,16.69,16.8,10.3,16.4,81.1,14868,2000,768,-8,2,0,
fusion,UniDepth,4p_ours_scale_shift_reproj-s+12,shared_f,S,2.17,7.83,33.6,20.5,33.8,81.0,14868,2000,768,-8,2,0,
fusion,UniDepth,4p_ours_scale_shift_reproj-s+12,varying_f,S,2.86,27.46,12.0,11.9,21.4,81.6,14868,2000,768,-8,2,0,
