Matches,Depth,Solver,Exp.Type,Opt.,εr(°),εt(°),mAA@10,mAA_f@10,τ(ms),Inliers,Num_Pairs,max_points,img_size,feat_level,up_ft_index,dift_t,ratio_thresh
stage2_unfrozen_proj_60_v2_ep49_ft010,UniDepth,3p_ours_shift_scale+12,calibrated,S,0.55,1.77,73.7,N/A,24.4,73.4,14868,2048,768,-8,2,0,
stage2_unfrozen_proj_60_v2_ep49_ft010,UniDepth,3p_ours_shift_scale_hybrid_reproj+12,calibrated,H,2.77,9.64,20.5,N/A,10.1,93.0,14868,2048,768,-8,2,0,
stage2_unfrozen_proj_60_v2_ep49_ft010,UniDepth,3p_ours_shift_scale_reproj+12,calibrated,S,2.77,9.64,20.5,N/A,10.1,93.0,14868,2048,768,-8,2,0,
